;"RIS-QI01_TT";"IPU-FB18";"SAN3-FB01";"ANL1-QI02";"ANL1-QI01";"SAN3-ML01";"POL_FT04";"IPU_LT01";"SED5-QI11";"SED5-QI01"
"20.02.2023";-0,5411753;-0,4798169;-0,4535614;-0,5187835;-0,619858;-0,5925198;-0,6064205;-0,6667999;-0,5831193;-0,8495731
"20.02.2023";-0,5694226;-0,5033563;-0,4941306;-0,5528867;-0,6501719;-0,6202688;-0,6464753;-0,6818178;-0,5883407;-0,8715411
"20.02.2023";-0,6366554;-0,5593837;-0,5935238;-0,6356841;-0,7237696;-0,6902872;-0,7135412;-0,7176826;-0,6227967;-0,9290546
"20.02.2023";-0,6749024;-0,5912561;-0,6578864;-0,6889701;-0,771135;-0,7196904;-0,7485268;-0,7216826;-0,6230129;-0,9445785
"20.02.2023";-0,6630384;-0,5813695;-0,6682766;-0,6907756;-0,7732307;-0,7159304;-0,7603393;-0,7167128;-0,6140574;-0,9483263
"20.02.2023";-0,6403098;-0,5624289;-0,6663666;-0,6801596;-0,7641329;-0,7170224;-0,7726509;-0,7306706;-0,6304618;-0,9745091
"20.02.2023";-0,6221253;-0,5472752;-0,647353;-0,662123;-0,7481004;-0,7056363;-0,759482;-0,7316417;-0,6236624;-0,9720201
"20.02.2023";-0,608699;-0,5360867;-0,6150509;-0,6348811;-0,7238854;-0,681062;-0,7287341;-0,7230133;-0,6005518;-0,9415566
"20.02.2023";-0,5913463;-0,521626;-0,5628684;-0,5894033;-0,6834607;-0,6297452;-0,6723279;-0,6892051;-0,5502877;-0,8663748
"20.02.2023";-0,594114;-0,5239325;-0,5318046;-0,560822;-0,6580551;-0,6128261;-0,6480217;-0,6931242;-0,5429519;-0,8336449
"20.02.2023";-0,5718646;-0,5053913;-0,4760323;-0,5119295;-0,6145951;-0,5663518;-0,601342;-0,6731943;-0,5180027;-0,7707679
"20.02.2023";-0,5646604;-0,4993878;-0,4413724;-0,4794759;-0,5857474;-0,5416952;-0,5683779;-0,6647128;-0,5084912;-0,7330971
"20.02.2023";-0,472508;-0,4225941;-0,3040805;-0,3577141;-0,4775147;-0,4456145;-0,4553031;-0,6122633;-0,460792;-0,6526258
"20.02.2023";-0,3534614;-0,3233886;-0,1206662;-0,1959656;-0,3337382;-0,2997566;-0,3001861;-0,5082875;-0,357105;-0,5092646
"20.02.2023";-0,3994244;-0,3616911;-0,1614724;-0,2322306;-0,3703459;-0,3258865;-0,3207037;-0,5036541;-0,3617585;-0,5088404
"20.02.2023";-0,5892681;-0,5198942;-0,432856;-0,4709811;-0,5881514;-0,5338715;-0,5631098;-0,6321916;-0,5170065;-0,6910587
"20.02.2023";-0,6519621;-0,5721392;-0,5516597;-0,5740799;-0,6797947;-0,6276495;-0,6633092;-0,701526;-0,6043983;-0,7945017
"20.02.2023";-0,7178254;-0,6270253;-0,6543879;-0,6612761;-0,7573025;-0,710662;-0,742369;-0,7528061;-0,6681296;-0,8749412
"20.02.2023";-0,7172521;-0,6265475;-0,6755503;-0,6786149;-0,7727147;-0,7312918;-0,7852959;-0,7747294;-0,6934542;-0,9135982
"20.02.2023";-0,7353034;-0,6415903;-0,714023;-0,710739;-0,8012695;-0,7757998;-0,8301407;-0,8098678;-0,7363271;-0,9727197
"20.02.2023";-0,7299021;-0,6370893;-0,7150927;-0,7105181;-0,8010731;-0,7733286;-0,8327208;-0,8128861;-0,7304918;-0,9737352
"20.02.2023";-0,7236007;-0,6318381;-0,7108784;-0,7053025;-0,796437;-0,7617302;-0,8136082;-0,7974316;-0,7111194;-0,9594272
"20.02.2023";-0,6956632;-0,6085567;-0,6781934;-0,6766288;-0,7709494;-0,7396573;-0,7890295;-0,7814024;-0,6905715;-0,9474539
"20.02.2023";-0,664862;-0,5828892;-0,6375026;-0,6410074;-0,7392858;-0,7137021;-0,7556611;-0,7583221;-0,6707563;-0,9317154
"20.02.2023";-0,6329383;-0,556286;-0,6039051;-0,6113285;-0,7189221;-0,6864631;-0,7309465;-0,7451151;-0,6531591;-0,9142522
"20.02.2023";-0,6552663;-0,5748928;-0,597778;-0,6016922;-0,7183518;-0,68675;-0,7139331;-0,7351544;-0,6351433;-0,8926113
"20.02.2023";-0,6178393;-0,5437036;-0,5635366;-0,5694358;-0,6896231;-0,6547825;-0,6982868;-0,7244455;-0,6182744;-0,8726829
"20.02.2023";-0,6083726;-0,5358146;-0,5581636;-0,5616192;-0,6826926;-0,654206;-0,6993323;-0,7336223;-0,6240966;-0,8803982
"20.02.2023";-0,6099694;-0,5371453;-0,5402964;-0,5438672;-0,6668418;-0,6313265;-0,665983;-0,704467;-0,5832677;-0,8381535
"20.02.2023";-0,5775639;-0,5101407;-0,506459;-0,512394;-0,6388656;-0,5994864;-0,6411298;-0,6873966;-0,5569451;-0,8134251
"20.02.2023";-0,5417138;-0,4802656;-0,4747408;-0,4816352;-0,6116424;-0,5797969;-0,6261093;-0,6827407;-0,5464287;-0,8132978
"20.02.2023";-0,5405619;-0,4793057;-0,4598666;-0,4661133;-0,5977272;-0,5739581;-0,6149883;-0,6812676;-0,5344015;-0,8042976
"20.02.2023";-0,5071256;-0,4514421;-0,4292136;-0,436744;-0,5714965;-0,5500752;-0,5993671;-0,6699625;-0,5228792;-0,7947456
"20.02.2023";-0,4968573;-0,4428852;-0,4119721;-0,4183127;-0,5551131;-0,5357891;-0,5831428;-0,652673;-0,5084006;-0,7792985
"20.02.2023";-0,4997194;-0,4452703;-0,4127106;-0,4162471;-0,5544937;-0,5337425;-0,5818603;-0,6470524;-0,5021539;-0,7729307
"20.02.2023";-0,5103449;-0,4541249;-0,4220969;-0,4210625;-0,5602265;-0,5315667;-0,5774538;-0,6298066;-0,4902712;-0,7580296
"20.02.2023";-0,5153309;-0,4582799;-0,4479977;-0,4387383;-0,5759383;-0,547381;-0,6037217;-0,6440699;-0,5123054;-0,7816884
"20.02.2023";-0,5284531;-0,4692151;-0,4846262;-0,4690689;-0,6028989;-0,5817041;-0,6464584;-0,6756908;-0,5577389;-0,8303502
"20.02.2023";-0,543435;-0,4816999;-0,5036021;-0,4837005;-0,6159047;-0,6036161;-0,6701925;-0,6831803;-0,5846995;-0,8549877
"20.02.2023";-0,5326399;-0,472704;-0,5240102;-0,4992674;-0,629742;-0,6100212;-0,6779704;-0,6809722;-0,6062459;-0,8773119
"20.02.2023";-0,5023327;-0,4474481;-0,5060996;-0,4812109;-0,6136917;-0,600879;-0,6784874;-0,673984;-0,6233834;-0,8908052
"20.02.2023";-0,463662;-0,4152224;-0,4848841;-0,460251;-0,5950607;-0,5852304;-0,663959;-0,658021;-0,6346573;-0,9014869
"20.02.2023";-0,4131548;-0,3731331;-0,4408626;-0,4202974;-0,5595464;-0,5447173;-0,6234746;-0,6193805;-0,6188809;-0,87925
"20.02.2023";-0,3773795;-0,3433204;-0,4087048;-0,390411;-0,5329807;-0,5213887;-0,6034532;-0,608328;-0,6190198;-0,8730338
"20.02.2023";-0,3509095;-0,3212621;-0,3710351;-0,3575422;-0,505235;-0,4933848;-0,5697567;-0,585534;-0,6022735;-0,8490968
"20.02.2023";-0,3404958;-0,3125839;-0,3518231;-0,3419825;-0,4934317;-0,4812147;-0,5508316;-0,5811826;-0,594584;-0,8372399
"20.02.2023";-0,3101878;-0,2873273;-0,3052614;-0,3034014;-0,4591375;-0,4520852;-0,5221123;-0,5657297;-0,5789818;-0,8154793
"20.02.2023";-0,3123253;-0,2891085;-0,2881732;-0,2878126;-0,4452807;-0,4375395;-0,5022649;-0,5556799;-0,553157;-0,7862657
"20.02.2023";-0,3042407;-0,2823714;-0,2652512;-0,267687;-0,4273914;-0,4136573;-0,4768477;-0,5345103;-0,5167243;-0,7518996
"20.02.2023";-0,3340274;-0,3071936;-0,3024004;-0,3001905;-0,4562834;-0,4361296;-0,4952581;-0,5558051;-0,5222838;-0,76274
"20.02.2023";-0,3346833;-0,3077402;-0,300445;-0,2983484;-0,4546459;-0,4358034;-0,498928;-0,5553827;-0,512121;-0,7611404
"20.02.2023";-0,3624391;-0,3308701;-0,3202187;-0,3141643;-0,4687045;-0,4510773;-0,5063637;-0,5563669;-0,4993867;-0,760877
"20.02.2023";-0,3553362;-0,324951;-0,32789;-0,3175204;-0,4716877;-0,4567333;-0,5300579;-0,5733795;-0,5041849;-0,7783383
"20.02.2023";-0,3668117;-0,3345138;-0,3501424;-0,3334392;-0,485713;-0,4669185;-0,5462264;-0,5798474;-0,5004883;-0,785199
"20.02.2023";-0,3732429;-0,3398732;-0,3654552;-0,3447644;-0,4973397;-0,4729978;-0,5602362;-0,5866441;-0,4970248;-0,7900668
"20.02.2023";-0,3744503;-0,3408794;-0,375729;-0,3504024;-0,5035492;-0,4824808;-0,5717266;-0,5920122;-0,5010135;-0,8057504
"20.02.2023";-0,3715537;-0,3384655;-0,387084;-0,358567;-0,5111845;-0,491904;-0,5837941;-0,6046631;-0,5104794;-0,8256076
"20.02.2023";-0,3811059;-0,3464257;-0,3816041;-0,3533832;-0,5065048;-0,4863179;-0,5745697;-0,593515;-0,4884429;-0,807496
"20.02.2023";-0,3669062;-0,3345926;-0,3628522;-0,3356893;-0,4908176;-0,4715396;-0,561634;-0,5817446;-0,4718683;-0,7969038
"20.02.2023";-0,3608628;-0,3295565;-0,3526934;-0,3243099;-0,4803558;-0,4627998;-0,5528144;-0,5795417;-0,462276;-0,7883722
"20.02.2023";-0,3195371;-0,2951184;-0,3290474;-0,3016559;-0,4602189;-0,4469852;-0,5357949;-0,5706121;-0,4730696;-0,8010057
"20.02.2023";-0,3040968;-0,2822514;-0,3082888;-0,2824735;-0,4433413;-0,4301162;-0,5162437;-0,5598592;-0,4671862;-0,7873145
"20.02.2023";-0,2801481;-0,2622942;-0,2696341;-0,2471713;-0,4117881;-0,4035431;-0,4879188;-0,5393025;-0,4523422;-0,7630749
"20.02.2023";-0,2429239;-0,2312741;-0,2311009;-0,2123474;-0,3810066;-0,3660279;-0,4584038;-0,5115469;-0,4287936;-0,7327718
"20.02.2023";-0,2311127;-0,2214314;-0,2175259;-0,1984355;-0,3727469;-0,356571;-0,4476478;-0,5038951;-0,4273812;-0,7280962
"20.02.2023";-0,2363904;-0,2258295;-0,2229532;-0,1989283;-0,3770403;-0,3594012;-0,4463052;-0,5036807;-0,428688;-0,7273771
"20.02.2023";-0,2150795;-0,2080704;-0,1984565;-0,174382;-0,3550058;-0,3339547;-0,431732;-0,4857832;-0,4098611;-0,7030559
"20.02.2023";-0,2321777;-0,2223189;-0,2238571;-0,1942845;-0,3729292;-0,3571101;-0,4603957;-0,5126559;-0,4336228;-0,7276462
"20.02.2023";-0,2371277;-0,2264439;-0,2324382;-0,2020963;-0,3797482;-0,3613189;-0,4741904;-0,522357;-0,4397668;-0,7302697
"20.02.2023";-0,2522793;-0,2390702;-0,2425197;-0,2116198;-0,3883382;-0,3693258;-0,4828945;-0,5243219;-0,4427368;-0,730245
"20.02.2023";-0,2535507;-0,2401297;-0,2513295;-0,2183442;-0,3941911;-0,3678233;-0,4788687;-0,5129588;-0,4422847;-0,7257347
"20.02.2023";-0,2567996;-0,2428372;-0,2830495;-0,2439249;-0,4169286;-0,387089;-0,5039572;-0,5367808;-0,4747626;-0,7569856
"20.02.2023";-0,25126;-0,2382208;-0,2644427;-0,2264591;-0,4014044;-0,366805;-0,4857114;-0,5112355;-0,4552809;-0,7261025
"20.02.2023";-0,2685912;-0,2526635;-0,2726429;-0,2342086;-0,4082925;-0,3676453;-0,4867594;-0,5119646;-0,4429995;-0,705759
"20.02.2023";-0,2706709;-0,2543966;-0,294835;-0,2536954;-0,4252354;-0,3890707;-0,5104427;-0,540446;-0,4741627;-0,7407046
"20.02.2023";-0,2473011;-0,2349217;-0,2611777;-0,2248116;-0,3992348;-0,3714629;-0,4936998;-0,5216442;-0,4624599;-0,7278849
"20.02.2023";-0,2568511;-0,2428801;-0,2777686;-0,2379276;-0,4108934;-0,3886667;-0,5116793;-0,5418702;-0,4729048;-0,7473348
"20.02.2023";-0,2483096;-0,2357621;-0,2594501;-0,2198919;-0,3948617;-0,37502;-0,500802;-0,5347083;-0,4552027;-0,727147
"20.02.2023";-0,246764;-0,2344742;-0,2586173;-0,2177306;-0,3929405;-0,3740601;-0,5036109;-0,5412486;-0,4524595;-0,7254829
"20.02.2023";-0,2511771;-0,2381517;-0,2558096;-0,2138122;-0,3894575;-0,3699256;-0,494828;-0,5340711;-0,4371885;-0,7117851
"20.02.2023";-0,2476828;-0,2352398;-0,2547826;-0,2121677;-0,3879958;-0,3681467;-0,495716;-0,539403;-0,4346265;-0,7105982
"20.02.2023";-0,251323;-0,2382733;-0,2502156;-0,2082891;-0,3845481;-0,360746;-0,4889933;-0,5356095;-0,416764;-0,6932794
"20.02.2023";-0,2469794;-0,2346536;-0,23804;-0,1964374;-0,3740132;-0,3505896;-0,4773493;-0,522282;-0,4023499;-0,6758194
"20.02.2023";-0,231964;-0,2221408;-0,2372927;-0,1935741;-0,3714682;-0,354103;-0,4942375;-0,5370132;-0,4215378;-0,6956778
"20.02.2023";-0,2411639;-0,2298074;-0,2530627;-0,2052085;-0,3825036;-0,3614357;-0,5065538;-0,5418866;-0,4299452;-0,6998539
"20.02.2023";-0,2478556;-0,2353838;-0,264161;-0,2152503;-0,3922464;-0,3739625;-0,5213473;-0,5475335;-0,445694;-0,7157117
"20.02.2023";-0,2593051;-0,2449251;-0,2985508;-0,2445939;-0,4180447;-0,3966282;-0,5489509;-0,5679336;-0,4719466;-0,744882
"20.02.2023";-0,2612135;-0,2465154;-0,292996;-0,2404484;-0,4146958;-0,3884842;-0,5394483;-0,5531777;-0,4595667;-0,7284939
"20.02.2023";-0,2756168;-0,2585181;-0,3107923;-0,2578304;-0,4298916;-0,4044181;-0,5546151;-0,5718835;-0,4762999;-0,7427713
"20.02.2023";-0,2604827;-0,2459064;-0,2937274;-0,2438841;-0,4176993;-0,393685;-0,5513294;-0,5733038;-0,4741605;-0,736762
"20.02.2023";-0,2695254;-0,253442;-0,2872122;-0,2364999;-0,4106131;-0,3885849;-0,5422105;-0,5746406;-0,4611968;-0,7182089
"20.02.2023";-0,2528794;-0,2395703;-0,2690213;-0,2200306;-0,3963917;-0,3697639;-0,5241108;-0,5686089;-0,4471281;-0,7018729
"20.02.2023";-0,2197441;-0,2119575;-0,2269948;-0,1841446;-0,3643548;-0,3402619;-0,4916178;-0,5490803;-0,4314912;-0,6812665
"20.02.2023";-0,2143524;-0,2074645;-0,1785147;-0,1434995;-0,3278729;-0,2985308;-0,4423387;-0,5081549;-0,37427;-0,6114509
"20.02.2023";-0,1903054;-0,1874253;-0,1711253;-0,1379209;-0,323182;-0,2977197;-0,4401822;-0,5223615;-0,3927078;-0,6351891
"20.02.2023";-0,1894659;-0,1867257;-0,154641;-0,1227244;-0,3093036;-0,283883;-0,4265308;-0,5137077;-0,3668999;-0,6091497
"20.02.2023";-0,03548131;-0,05840523;0,05921267;0,06634698;-0,1410493;-0,1145721;-0,2380546;-0,4061301;-0,2334089;-0,4601836
"20.02.2023";-0,121183;-0,1298233;-0,03217297;-0,01243783;-0,2110139;-0,1806211;-0,3123004;-0,4239927;-0,2509931;-0,4927106
"20.02.2023";-0,2115069;-0,2050932;-0,1818808;-0,1411697;-0,325716;-0,2857896;-0,4295599;-0,4911966;-0,3233085;-0,5924427
"20.02.2023";-0,2241533;-0,2156319;-0,2245492;-0,1743064;-0,3551708;-0,3155753;-0,4626599;-0,5064751;-0,3481864;-0,6315773
"20.02.2023";-0,2285088;-0,2192615;-0,2476879;-0,192568;-0,3712779;-0,3284958;-0,4801112;-0,5107614;-0,3550911;-0,6513314
"20.02.2023";-0,2374531;-0,226715;-0,2594009;-0,2024088;-0,3801507;-0,3439858;-0,4978014;-0,5208508;-0,3624524;-0,6691905
"20.02.2023";-0,2307194;-0,2211036;-0,2626956;-0,2047886;-0,3820172;-0,350304;-0,506062;-0,52986;-0,3745627;-0,687839
"20.02.2023";-0,2306471;-0,2210434;-0,257744;-0,1999592;-0,3779591;-0,3462351;-0,4989402;-0,5265582;-0,3679318;-0,6816257
"20.02.2023";-0,2208717;-0,2128972;-0,2443787;-0,1872389;-0,3693915;-0,3316963;-0,4830674;-0,5221826;-0,3582184;-0,6648487
"20.02.2023";-0,1847811;-0,1828218;-0,1974314;-0,1458221;-0,3363077;-0,3016504;-0,4536122;-0,5052083;-0,3468349;-0,6469166
"20.02.2023";-0,1501826;-0,1539896;-0,1394476;-0,09184474;-0,2883278;-0,2508132;-0,3932739;-0,4544334;-0,3008127;-0,5899419
"20.02.2023";-0,1005903;-0,1126627;-0,08977541;-0,04480713;-0,2465166;-0,2116428;-0,3467865;-0,4204566;-0,2851425;-0,5701299
"20.02.2023";0,05451296;0,01658999;0,08023719;0,1063625;-0,1121436;-0,07210539;-0,193253;-0,3262617;-0,2038759;-0,4727128
"20.02.2023";0,1405085;0,08825293;0,222252;0,231323;-0,001067577;0,04702805;-0,05871959;-0,215605;-0,0992064;-0,3451629
"20.02.2023";0,1481165;0,09459296;0,2091406;0,2212816;-0,009993283;0,04559125;-0,06257244;-0,200103;-0,1064249;-0,3543011
"20.02.2023";-0,007057077;-0,03471837;-0,007250733;0,03293647;-0,1774112;-0,114796;-0,240818;-0,2823085;-0,2178973;-0,4881898
"20.02.2023";-0,0495436;-0,07012381;-0,09809647;-0,04724226;-0,2486812;-0,1861978;-0,3187207;-0,3356244;-0,2919163;-0,5730758
"20.02.2023";-0,08496831;-0,0996444;-0,1630083;-0,104202;-0,2993121;-0,2300477;-0,3701739;-0,3646765;-0,329248;-0,6144422
"20.02.2023";-0,131282;-0,1382391;-0,2110296;-0,1453208;-0,3342607;-0,2674431;-0,4123424;-0,382248;-0,3479172;-0,6316935
"20.02.2023";-0,1677838;-0,1686573;-0,2777434;-0,2025225;-0,3828848;-0,3298695;-0,481762;-0,4366203;-0,413907;-0,7040989
"20.02.2023";-0,2003733;-0,1958152;-0,3048408;-0,2257802;-0,4035583;-0,3453965;-0,4982938;-0,4404442;-0,413738;-0,6984094
"20.02.2023";-0,2145305;-0,2076128;-0,3460866;-0,2609628;-0,4348317;-0,3762163;-0,5341332;-0,4784507;-0,4501221;-0,7370477
"20.02.2023";-0,1939982;-0,1905026;-0,3181788;-0,2366495;-0,4132199;-0,3511715;-0,5066299;-0,4653558;-0,4300171;-0,7090318
"20.02.2023";-0,1634335;-0,1650321;-0,2552028;-0,1822462;-0,3648614;-0,3218191;-0,4735303;-0,4591391;-0,4109097;-0,685298
"20.02.2023";-0,1239996;-0,1321705;-0,1945181;-0,1295639;-0,3180327;-0,2650132;-0,4098506;-0,4286414;-0,3576072;-0,6193842
"20.02.2023";-0,08427635;-0,09906776;-0,1196005;-0,06456146;-0,2602527;-0,2013598;-0,3374771;-0,3888731;-0,2958837;-0,5455054
"20.02.2023";-0,0123521;-0,03913089;0,006180727;0,0445838;-0,1632348;-0,105618;-0,2307262;-0,3237869;-0,2115176;-0,4427839
"20.02.2023";0,1525963;0,09832614;0,2489318;0,2568308;0,02542924;0,08287474;-0,01763544;-0,2067441;-0,0680096;-0,2681886
"20.02.2023";0,1127023;0,06508109;0,228237;0,2387124;0,01005801;0,05620073;-0,04932437;-0,2251183;-0,07359268;-0,275044
"20.02.2023";-0,1042041;-0,1156742;-0,05312392;-0,00534582;-0,2060952;-0,1515312;-0,2809947;-0,3373393;-0,1992001;-0,4320544
"20.02.2023";-0,1607451;-0,1627918;-0,1738705;-0,1076771;-0,2970431;-0,2355519;-0,3787361;-0,4026303;-0,2725605;-0,5262581
"20.02.2023";-0,2040932;-0,1989152;-0,2621893;-0,1822989;-0,3633573;-0,3001182;-0,4462907;-0,4419643;-0,3214513;-0,5981422
"20.02.2023";-0,2276676;-0,2185604;-0,3035263;-0,2168504;-0,3939777;-0,3303836;-0,4829965;-0,4576792;-0,3355454;-0,6301962
"20.02.2023";-0,2278407;-0,2187047;-0,3097736;-0,220874;-0,3975616;-0,3399331;-0,4947875;-0,4593554;-0,3367068;-0,6474756
"20.02.2023";-0,2119905;-0,2054963;-0,3156685;-0,2247724;-0,4012287;-0,3536283;-0,5105903;-0,4822773;-0,3578948;-0,6879452
"20.02.2023";-0,1653986;-0,1666697;-0,2434451;-0,1610357;-0,3444726;-0,283893;-0,4290828;-0,4072912;-0,2799578;-0,6084542
"20.02.2023";-0,1028942;-0,1145826;-0,1611709;-0,08784045;-0,279286;-0,2185397;-0,3574089;-0,3531267;-0,2256198;-0,5536506
"20.02.2023";-0,03862923;-0,0610285;-0,07179414;-0,007511046;-0,2078821;-0,1412953;-0,2717015;-0,28813;-0,1619213;-0,4805925
"20.02.2023";-0,0006550029;-0,02938331;-0,018998;0,03884819;-0,1658515;-0,101078;-0,2267316;-0,2686457;-0,137201;-0,4507123
"20.02.2023";0,08984339;0,04603202;0,103715;0,1454728;-0,07009305;-0,0007175124;-0,1128842;-0,204862;-0,06278668;-0,3614151
"20.02.2023";0,2076093;0,1441702;0,3159852;0,3328712;0,09648331;0,1626891;0,07200979;-0,07853315;0,08459696;-0,1845547
"20.02.2023";0,1932423;0,1321978;0,297121;0,3178219;0,08310615;0,1462729;0,05092219;-0,09023054;0,07095;-0,2009311
"20.02.2023";0,04017916;0,004645161;0,1108385;0,156164;-0,0605898;0,01024715;-0,1043981;-0,1582249;-0,008376715;-0,2961231
"20.02.2023";-0,05553307;-0,07511503;-0,0654872;0,001052484;-0,1984667;-0,127141;-0,2557781;-0,2665009;-0,1346988;-0,4477096
"20.02.2023";-0,2393883;-0,2283277;-0,2401368;-0,1521313;-0,3345056;-0,2542841;-0,3983672;-0,3965107;-0,2948574;-0,492712
"20.02.2023";-0,1800171;-0,1788517;-0,2307026;-0,1438224;-0,3269954;-0,2473141;-0,390682;-0,3641629;-0,2964213;-0,5395371
"20.02.2023";-0,08039948;-0,09583703;-0,1671158;-0,08675348;-0,2765164;-0,2054156;-0,3453788;-0,3041124;-0,2148954;-0,5637375
"20.02.2023";-0,02696896;-0,0513116;-0,1226403;-0,04694308;-0,2411294;-0,1592571;-0,2928551;-0,2512546;-0,1351384;-0,5340827
"20.02.2023";0,03602551;0,001183785;-0,07062422;-0,001518598;-0,1967722;-0,1220688;-0,2522558;-0,2221914;-0,09792356;-0,5301382
"20.02.2023";0,09837517;0,05314184;-0,0040101;0,05762832;-0,1390518;-0,05830012;-0,1779689;-0,1641447;-0,03261958;-0,4777042
"20.02.2023";0,1715294;0,1141037;0,08526012;0,1371943;-0,06832641;0,01230836;-0,09804064;-0,1030769;0,03766761;-0,4239427
"20.02.2023";0,2293049;0,1622499;0,1600468;0,2062335;-0,006958301;0,07982737;-0,02394656;-0,05043947;0,1032945;-0,3650249
"20.02.2023";0,3653353;0,2756086;0,3540902;0,3786049;0,1462607;0,224087;0,1386537;0,04567245;0,2196772;-0,2413689
"20.02.2023";0,4649464;0,3586179;0,5095119;0,5166165;0,2689377;0,3527687;0,2819515;0,1591985;0,3456868;-0,1089974
"20.02.2023";0,4141361;0,3162759;0,4393804;0,4573988;0,2162998;0,2967209;0,2221388;0,1324466;0,3169701;-0,159609
"20.02.2023";0,2188588;0,1535449;0,1405765;0,1970623;-0,01511049;0,06676468;-0,03718429;-0,01300391;0,1390911;-0,3791749
"20.02.2023";0,1960913;0,1345719;0,09919118;0,16005;-0,04801026;0,03446997;-0,07191506;-0,04571847;0,1104873;-0,4137948
"20.02.2023";0,1416928;0,08923984;0,008770945;0,08270112;-0,1167648;-0,03257434;-0,1450803;-0,1006484;0,04767286;-0,4815627
"20.02.2023";0,1380999;0,08624582;0,01112138;0,08658694;-0,1091928;-0,01678486;-0,1293103;-0,06631011;0,07016228;-0,4491782
"20.02.2023";0,1529753;0,09864193;-0,008366277;0,06994506;-0,1191225;-0,03613167;-0,1525603;-0,09130675;0,01965887;-0,4981332
"20.02.2023";0,1810059;0,1220008;0,02794651;0,1014949;-0,09107818;0,002296231;-0,1087118;-0,05084299;0,04260884;-0,4590219
"20.02.2023";0,2156724;0,1508896;0,07244021;0,1405676;-0,05634696;0,03611277;-0,0687967;-0,02557954;0,05415026;-0,436157
"20.02.2023";0,2516243;0,1808495;0,1254646;0,1872259;-0,0148729;0,09167242;-0,008545186;0,01559219;0,09973041;-0,3719387
"20.02.2023";0,2882945;0,211408;0,1906324;0,2453166;0,03676324;0,1517769;0,05815908;0,0632827;0,148474;-0,3004207
"20.02.2023";0,3216541;0,2392076;0,231637;0,2826805;0,06997566;0,1759145;0,08661009;0,07396975;0,1539268;-0,2903327
"20.02.2023";0,4981894;0,3863204;0,486433;0,5066757;0,2690825;0,3730813;0,3080514;0,2080296;0,3062575;-0,1119678
"20.02.2023";0,4944308;0,3831882;0,5201085;0,5380599;0,2969795;0,408172;0,3478737;0,2479262;0,3620944;-0,0450458
"20.02.2023";0,3699213;0,2794303;0,3354806;0,3786385;0,1552716;0,2636494;0,1856233;0,1539751;0,2563167;-0,180677
"20.02.2023";0,2467206;0,176763;0,1347584;0,2064217;0,005389228;0,1131207;0,01666376;0,05121876;0,1400696;-0,3285923
"20.02.2023";0,184532;0,1249392;0,0426187;0,1285453;-0,0597797;0,05162435;-0,05218485;0,01211023;0,1029564;-0,3769329
"20.02.2023";0,1337329;0,08260663;-0,02928598;0,06625978;-0,1151209;-0,002460293;-0,1126144;-0,02504356;0,06967205;-0,4234861
"20.02.2023";0,111435;0,06402507;-0,06347177;0,03676987;-0,1413456;-0,02305093;-0,1352209;-0,03731387;0,06030687;-0,4382514
"20.02.2023";0,1184969;0,06990993;-0,06639671;0,03578798;-0,1423428;-0,02286986;-0,1356615;-0,03980633;0,06335817;-0,4411386
"20.02.2023";0,1419455;0,08945047;-0,01355553;0,08343256;-0,09987023;0,01323873;-0,09662176;-0,01571342;0,1012547;-0,3973904
"20.02.2023";0,1777453;0,1192836;0,004422939;0,1008357;-0,08436964;0,0293069;-0,07707812;-0,02419053;0,1002853;-0,3997391
"20.02.2023";0,2371234;0,1687654;0,1130993;0,19615;0,000424698;0,1114601;0,01628388;0,04462673;0,1776022;-0,3074026
"20.02.2023";0,2766929;0,2017399;0,1849;0,2584858;0,05579905;0,1706727;0,08185739;0,0833147;0,2362968;-0,237558
"20.02.2023";0,3507377;0,2634439;0,2801605;0,3423665;0,1303537;0,2340846;0,1592027;0,1068098;0,2702851;-0,1923886
"20.02.2023";0,4964286;0,3848531;0,5368655;0,5689688;0,3381203;0,445239;0,3891475;0,2639557;0,4642937;0,04545896
"20.02.2023";0,4734675;0,3657188;0,5323763;0,5673957;0,3437952;0,4542769;0,4003943;0,2846542;0,4924711;0,08885858
"20.02.2023";0,3077187;0,2275948;0,315457;0,3794616;0,1767426;0,2971776;0,2223971;0,194991;0,3919753;-0,02282401
"20.02.2023";0,2238691;0,1577201;0,1511779;0,2385958;0,05152857;0,1851279;0,09306444;0,118577;0,2954138;-0,1343863
"20.02.2023";0,1868196;0,1268456;0,08240931;0,1796691;-0,0008507206;0,1234174;0,02679143;0,07301396;0,2380417;-0,205382
"20.02.2023";0,1642317;0,1080222;0,03394495;0,1385908;-0,0373648;0,07526258;-0,02530453;0,03698785;0,1944543;-0,262113
"20.02.2023";0,1610695;0,1053871;0,02245948;0,129636;-0,04532459;0,0621316;-0,04083274;0,03100717;0,182588;-0,2778112
"20.02.2023";0,1772438;0,1188657;0,02858859;0,1387543;-0,03721941;0,07200225;-0,03094732;0,03753064;0,1865458;-0,269191
"20.02.2023";0,2124923;0,1482395;0,0688097;0,1793011;-0,001177856;0,1045783;0,004564401;0,06263137;0,2051741;-0,240889
"20.02.2023";0,2480727;0,1778898;0,1148495;0,2221246;0,0368875;0,1312031;0,03576621;0,07369288;0,2126017;-0,2216562
